Milliseconds,X_Traori_Transformed,Y_Traori_Transformed,Z_Traori_Transformed,Fx_N,Fy_N,Fz_N,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C_Updated,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_LENGTH,Zero_Offset_X,Zero_Offset_Y,Zero_Offset_Z,Zero_Offset_C
369.65,-213.23650685171893,-314.33467385065916,-3.427717858037798,1.43436956,14.3742132,-4.699849,-213.2368,-314.334473,-3.4279,-3.32001946e-05,5.34340179e-05,100,259.384949,23999.8633,0.162353516,0.06665039,-2.57373047,-0.110961914,-0.13092041,-2.70019531,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.7,-213.23670685174818,-314.33464249153525,-2.805997751978573,2.15155435,16.3426571,-3.418072,-213.237,-314.334442,-2.80618,-3.321953e-05,5.34340179e-05,100,115.424217,24001.4648,0.146972656,0.0991210938,-2.72583,-0.154907227,-0.1531372,-1.097168,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.75,-213.23672185183332,-314.334551198164,-2.299977752008919,4.0742197,16.8156929,-2.96029449,-213.237015,-314.334351,-2.30016,-3.32195341e-05,5.34340179e-05,100,331.385223,23997.23,0.1640625,0.0922851563,-2.307129,-0.102172852,-0.124572754,-2.87792969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.8,-213.2366148512955,-314.33512788287834,-1.9027921686425986,5.111849,15.1219168,-5.46281147,-213.236908,-314.33493,-1.90263,2.95594855e-05,5.34340179e-05,100,187.4039,24001.8086,0.148681641,0.133300781,-2.199463,-0.1472168,-0.1348877,-1.99267578,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.85,-213.23653885015514,-314.3363506674601,-1.3853378040159232,2.97555375,17.0445824,-4.05896044,-213.236832,-314.336151,-1.38552,-3.32098643e-05,5.34340179e-05,100,259.3822,23999.748,0.1640625,0.1640625,-0.488769531,-0.112060547,-0.125366211,-2.959961,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.9,-213.23682884921737,-314.3373562278504,-1.2345121698020296,2.53303552,15.6712494,-3.906368,-213.237122,-314.337158,-1.23435,2.95594873e-05,5.34340179e-05,100,115.425591,24001.58,0.1418457,0.0837402344,0.116210938,-0.157104492,-0.150756836,-0.652832031,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
369.95,-213.236706848277,-314.3383645213899,-1.1330578028485947,2.16681361,16.739397,-2.96029449,-213.237,-314.338165,-1.13324,-3.32098643e-05,5.34340179e-05,100,331.38797,23997.23,0.1640625,0.0837402344,0.9416504,-0.0999755859,-0.128540039,-2.11572266,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.0,-213.23667584703313,-314.3396983126936,-1.0697821710102935,3.09762788,16.3426571,-4.516738,-213.236969,-314.3395,-1.06962,2.95594873e-05,5.34340179e-05,100,187.40802,24002.1523,0.1640625,0.0102539063,1.14160156,-0.1505127,-0.137268066,-1.87646484,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.05,-213.236828846287,-314.340498332205,-1.0319022244539195,3.50962758,17.3497677,-4.455701,-213.237122,-314.3403,-1.03174,2.95691534e-05,5.34340179e-05,100,43.4212,23999.4043,0.152099609,-0.0649414063,1.72436523,-0.123046875,-0.153930664,-0.772460938,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.1,-213.23662984585894,-314.3409573412004,-1.0141122247006582,2.10577655,16.8462124,-4.36414576,-213.236923,-314.340759,-1.01395,2.95691552e-05,5.34340179e-05,100,259.383575,23999.4043,0.1538086,-0.0598144531,1.99951172,-0.110961914,-0.126159668,-3.10009766,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.15,-213.2368068456604,-314.34117024158604,-1.007276648374168,2.15155435,17.3345089,-4.760886,-213.2371,-314.340973,-1.00677,9.234817e-05,5.34340179e-05,100,115.422844,24001.4648,0.167480469,-0.119628906,2.25756836,-0.161499023,-0.156311035,-1.19628906,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.2,-213.23697049999998,-314.34136751931106,88.8124588280379,2.014221,16.5715446,-5.0355525,19.7540131,12.1169453,228.928146,2.95594873e-05,0.0,100,187.39978,24002.0371,0.145263672,-0.1418457,2.35668945,-0.142822266,-0.143615723,-1.81152344,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.25,-213.2370297,-314.34095564959756,88.81436835176784,0.946073532,16.9225082,-4.85244131,19.7539539,12.1174545,228.9304,9.234817e-05,0.0,100,43.41296,23999.52,0.1538086,-0.213623047,2.54296875,-0.1307373,-0.149963379,-0.563964844,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.3,-213.2366608461434,-314.3406523483734,-0.999942277584564,0.732444,16.90725,-4.36414576,-213.236954,-314.340454,-0.99978,2.95788232e-05,5.34340179e-05,100,259.375336,23999.748,0.165771484,-0.172607422,2.37890625,-0.117553711,-0.125366211,-2.70361328,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.35,-213.2367368466833,-314.34007344342933,-0.9987978549085766,1.00711048,16.0679913,-5.0355525,-213.23703,-314.339874,-0.99898,-3.32001946e-05,5.34340179e-05,100,331.378357,23996.8867,0.1640625,-0.249511719,2.47290039,-0.0922851563,-0.133300781,-2.088379,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.4,-213.2366148467133,-314.3400412522135,-1.0006765935571635,1.037629,16.0679913,-4.394664,-213.236908,-314.339844,-1.00017,9.233851e-05,5.34340179e-05,100,187.401154,24002.0371,0.1538086,-0.235839844,2.2644043,-0.145019531,-0.133300781,-2.10205078,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.45,-213.23672184719632,-314.3395233486523,-0.999512276991302,2.45673919,17.0293236,-5.34073734,-213.237015,-314.339325,-0.99935,2.95788213e-05,5.34340179e-05,100,43.4143333,23999.52,0.155517578,-0.304199219,2.399414,-0.1307373,-0.149963379,-0.9741211,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.5,-213.23662984765141,-314.3390353487506,-0.9994822237186487,2.3346653,17.0598412,-4.85244131,-213.236923,-314.338837,-0.99932,2.9569157e-05,5.34340179e-05,100,259.373962,23999.52,0.213623047,-0.3383789,2.300293,-0.109863281,-0.126953125,-2.45410156,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.55,-213.23575985150958,-314.33489834802185,-0.9993222215737319,3.46384978,19.6081371,-5.188145,-213.236053,-314.3347,-0.99916,2.95691552e-05,5.34340179e-05,100,331.3756,23997.1152,0.5366211,-0.7553711,2.42163086,-0.09448242,-0.128540039,-1.87304688,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.6,-213.23257085727118,-314.3287203444595,-1.0004622183854157,4.516738,21.9122829,-6.1037,-213.232864,-314.328522,-1.0003,2.95691552e-05,5.34340179e-05,100,187.397034,24002.1523,0.7775879,-1.088623,2.194336,-0.146118164,-0.138061523,-2.1328125,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.65,-213.22498786933798,-314.3157814328959,-0.9992378159381947,3.38755345,24.9030952,-4.88296,-213.225281,-314.315582,-0.99942,-3.32098643e-05,5.34340179e-05,100,43.4115868,23999.6328,1.05786133,-1.6184082,2.35668945,-0.115356445,-0.146789551,-1.206543,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.7,-213.18568092347186,-314.2577352044871,-1.000816460857074,2.21259117,27.9854641,-4.6693306,-213.185974,-314.257538,-1.00031,9.23385e-05,5.34340179e-05,100,115.4201,24001.58,1.70214844,-2.732666,2.22680664,-0.170288086,-0.148376465,-1.02539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.75,-213.14825097311956,-314.20449936124356,-0.9993779334376984,2.746665,28.90102,-4.1199975,-213.148544,-314.2043,-0.99956,-3.32002e-05,5.34340179e-05,100,331.37973,23997.23,2.02685547,-3.53930664,2.404541,-0.09777832,-0.137268066,-2.2421875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.8,-213.09469304386016,-314.12864621583185,-1.0008720621263971,1.19022155,31.2967224,-3.99792361,-213.094986,-314.128448,-1.00071,2.95594873e-05,5.34340179e-05,100,187.4039,24002.2656,2.300293,-4.368164,2.22851563,-0.136230469,-0.141235352,-1.753418,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.85,-213.02212214250505,-314.02287205204146,-1.0006561353479475,1.51066577,38.71272,-3.57066441,-213.022415,-314.022675,-1.00015,9.234817e-05,5.34340179e-05,100,43.41708,23999.52,2.722412,-5.19189453,2.401123,-0.128540039,-0.1459961,-0.9057617,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.9,-212.80265544613624,-313.69729684607773,-1.0014556105927932,1.44962871,41.53568,-2.685628,-212.802948,-313.6971,-1.00095,9.234817e-05,5.34340179e-05,100,115.415977,24001.35,3.4675293,-6.7043457,2.32592773,-0.160400391,-0.156311035,-1.30224609,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
370.95,-212.6456736629367,-313.4648277969555,-1.0004518254423236,4.34888649,45.57938,-4.30310869,-212.645966,-313.46463,-1.00029,2.95788232e-05,5.34340179e-05,100,331.378357,23997.23,4.0144043,-7.80322266,2.520752,-0.102172852,-0.132507324,-2.57373047,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.0,-212.45142892918753,-313.17933451776696,-1.0019247757522018,0.0305185,47.37997,-2.807702,-212.451721,-313.179138,-1.00142,9.234817e-05,5.34340179e-05,100,187.39978,24002.0371,4.41772461,-8.420166,2.36523438,-0.14831543,-0.1404419,-1.92089844,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.05,-211.93629263683303,-312.420546135015,-1.0011712863443147,4.34888649,51.3778954,-2.34992456,-211.936584,-312.420349,-1.00101,2.9578825e-05,5.34340179e-05,100,259.379456,23999.748,4.915039,-9.537842,2.505371,-0.120849609,-0.138061523,-2.57714844,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.1,-211.61003008592655,-311.93899573370845,-1.0015327766007045,4.1657753,50.691227,-3.57066441,-211.610321,-311.9388,-1.00103,9.234817e-05,5.34340179e-05,100,115.421471,24001.35,5.144043,-9.971924,2.46435547,-0.1538086,-0.147583008,-0.9194336,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.15,-211.2365866001621,-311.3875953857342,-1.0012419404193038,1.037629,48.9058952,0.61037,-211.236877,-311.3874,-1.00074,9.235784e-05,5.34340179e-05,100,331.38385,23997.1152,5.32006836,-9.983887,2.66259766,-0.128540039,-0.132507324,-2.65917969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.2,-210.81282018133976,-310.76441489130684,-1.0023114404388562,14.2979174,40.5590858,-5.127108,-210.81311,-310.764221,-1.00147,0.000155136862,5.34340179e-05,100,187.4039,24002.0371,5.30126953,-10.166748,2.46777344,-0.151611328,-0.143615723,-1.90722656,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.25,-209.8220835445395,-309.3026940668934,-1.0010385796680825,9.338661,42.0087166,-5.64592266,-209.822372,-309.3025,-1.00054,9.235784e-05,5.34340179e-05,100,259.373962,23999.748,5.036377,-9.925781,2.50195313,-0.117553711,-0.111877441,-2.80957031,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.3,-209.25769232104173,-308.4700725398178,-1.0014872375259956,-3.76903486,43.93138,-2.41096163,-209.25798,-308.469879,-1.00099,9.235784e-05,5.34340179e-05,100,115.417351,24001.58,4.53051758,-9.525879,2.56347656,-0.18347168,-0.133300781,-0.8510742,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.35,-208.65317115613442,-307.57462607375413,-1.0000487846498975,-0.68666625,41.2457542,-4.42518234,-208.653458,-307.574432,-0.99989,2.9578825e-05,5.34340179e-05,100,331.3756,23997.002,4.251953,-8.517578,2.64208984,-0.131835938,-0.170593262,-2.87109375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.4,-208.00989204376617,-306.6228434735621,-1.000898241555442,-3.112887,35.966053,-5.5848856,-208.010178,-306.62265,-1.00074,2.9569157e-05,5.34340179e-05,100,187.3984,24001.9219,3.86401367,-7.439209,2.43017578,-0.131835938,-0.126953125,-1.46630859,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.45,-207.33235697893065,-305.6200928422555,-0.9998077240474714,-0.976592,24.20117,-3.112887,-207.332642,-305.6199,-0.99965,2.95691552e-05,5.34340179e-05,100,43.4074669,23999.4043,3.607666,-6.557373,2.59594727,-0.126342773,-0.114257813,-0.7519531,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.5,-206.62520395475826,-304.5737402782334,-0.9997534626309221,2.86873913,21.9428024,-0.549333,-206.625488,-304.573547,-0.99993,-3.32098643e-05,5.34340179e-05,100,259.3767,23999.8633,3.2043457,-5.665283,2.53955078,-0.124145508,-0.127746582,-2.854004,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.55,-205.8932719645728,-303.4909445003283,-0.9998165740291504,6.68355131,23.4992447,-3.357035,-205.893555,-303.490753,-0.99966,2.95594873e-05,5.34340179e-05,100,115.421471,24001.58,2.736084,-5.010742,2.47631836,-0.161499023,-0.176940918,-1.10400391,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.6,-204.36899706362368,-301.2401911743917,-0.9996852931664079,1.55644345,15.5491762,-3.723257,-204.369278,-301.24,-0.99986,-3.32292e-05,5.34340179e-05,100,187.394287,24001.6934,2.13110352,-3.53759766,2.37719727,-0.128540039,-0.14440918,-2.04394531,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.65,-203.58532014135378,-300.08457144286746,-0.9988260140027395,2.990813,20.9967289,-3.26547956,-203.5856,-300.084381,-0.999,-3.32195341e-05,5.34340179e-05,100,43.4115868,23999.8633,1.638916,-2.79589844,2.50024414,-0.1274414,-0.1404419,-0.3725586,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.7,-202.7917442325067,-298.91455879701414,-0.9984991717326017,12.83303,15.1676941,1.61748052,-202.792023,-298.914368,-0.999,-9.599855e-05,5.34340179e-05,100,259.369843,23999.4043,1.54150391,-2.55834961,2.38916016,-0.110961914,-0.138061523,-2.80273438,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.75,-201.99175733402188,-297.73343495703017,-0.9990873269397481,10.4373274,9.826957,-7.53806973,-201.992035,-297.733246,-0.99926,-3.32292e-05,5.34340179e-05,100,115.414604,24001.58,1.23046875,-2.083252,2.33618164,-0.151611328,-0.1531372,-0.871582031,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.8,-200.37856955537868,-295.3515364527217,-0.9996387581685284,7.30918074,11.5817709,-2.746665,-200.378845,-295.351349,-0.99981,-3.32195341e-05,5.34340179e-05,100,187.397034,24002.0371,1.06811523,-1.536377,2.22509766,-0.120849609,-0.15234375,-2.084961,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.85,-199.5691256704407,-294.1558866973937,-0.998879451394171,2.30414677,16.7546558,-5.127108,-199.5694,-294.1557,-0.99905,-3.32195341e-05,5.34340179e-05,100,43.4157066,23999.748,0.9724121,-1.45092773,2.409668,-0.123046875,-0.143615723,-0.769042969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.9,-198.7570507871795,-292.9584390346855,-0.9987591511500061,1.57170272,20.1574688,-1.83111,-198.757324,-292.958252,-0.99925,-9.599855e-05,5.34340179e-05,100,259.380829,23999.748,0.825439453,-1.21508789,2.308838,-0.110961914,-0.120605469,-2.92236328,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
371.95,-197.13376202327981,-290.56073142591816,-0.99873158484789,11.7954006,9.35392,-4.394664,-197.134033,-290.560547,-0.9989,-3.3209868e-05,5.34340179e-05,100,331.382477,23997.23,0.924560547,-1.23730469,2.35327148,-0.104370117,-0.142822266,-2.06103516,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.0,-196.32111114093078,-289.3623056689623,-1.0000322306846405,-0.930814266,16.0374718,-5.73747826,-196.321381,-289.362122,-1.0002,-3.321953e-05,5.34340179e-05,100,187.402527,24002.1523,0.9211426,-1.1706543,2.20458984,-0.1274414,-0.128540039,-1.77734375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.05,-195.5081842588123,-288.1636327197253,-1.0000044073449044,-4.577775,16.1137676,-3.38755345,-195.508453,-288.163452,-0.99954,9.23385e-05,5.34340179e-05,100,43.41708,23999.52,0.8955078,-1.26293945,2.33447266,-0.123046875,-0.138061523,-0.68359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.1,-194.69509037609095,-286.9656061518619,-0.9994537170807194,1.25125849,20.14221,-1.342814,-194.695358,-286.965424,-0.99962,-3.32002e-05,5.34340179e-05,100,259.379456,23999.6328,0.869873047,-1.2902832,2.24560547,-0.0758056641,-0.136474609,-2.81640625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.15,-193.0691006123629,-284.56771454064216,-0.9992168593526144,4.699849,13.5807323,-4.516738,-193.069366,-284.567535,-0.99907,2.95691534e-05,5.34340179e-05,100,331.3811,23997.3457,0.8630371,-1.416748,2.37207031,-0.08459473,-0.132507324,-2.2421875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.2,-192.2568357309568,-283.3682776862101,-1.000706726928562,8.575699,5.615404,-6.71407,-192.2571,-283.3681,-1.00025,9.234817e-05,5.34340179e-05,100,187.402527,24001.9219,0.845947266,-1.39282227,2.17382813,-0.124145508,-0.13885498,-2.10888672,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.25,-191.4447598497958,-282.16857802540164,-0.9996256688307558,-3.112887,20.4321365,-2.990813,-191.445023,-282.1684,-0.99948,2.95788232e-05,5.34340179e-05,100,43.4212,23999.6328,0.816894531,-1.4765625,2.26953125,-0.131835938,-0.161865234,-0.73828125,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.3,-189.82063908803642,-279.7685754145796,-1.0005808777880194,-7.95006943,23.1788,-2.65510941,-189.8209,-279.7684,-1.00013,9.23385e-05,5.34340179e-05,100,115.422844,24001.35,0.827148438,-1.36206055,2.20800781,-0.180175781,-0.145202637,-0.892089844,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.35,-189.00837620756275,-278.56813875314253,-0.9997938101036415,9.430217,13.4891768,-1.86162853,-189.008636,-278.567963,-0.99965,2.95788213e-05,5.34340179e-05,100,331.385223,23997.3457,0.9741211,-1.26464844,2.32421875,-0.106567383,-0.138061523,-2.00292969,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.4,-188.19557232689334,-277.3679119948671,-1.000613143704904,8.484143,8.331551,-6.80562544,-188.195831,-277.367737,-1.00047,2.9569157e-05,5.34340179e-05,100,187.406647,24001.9219,0.8613281,-1.310791,2.12768555,-0.126342773,-0.134094238,-2.26953125,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.45,-187.38209744623416,-276.16767423671075,-0.9996625242789239,-3.09762788,16.6325817,-4.760886,-187.382355,-276.1675,-0.99952,2.95691552e-05,5.34340179e-05,100,43.4157066,23999.291,0.8425293,-1.45776367,2.286621,-0.11315918,-0.148376465,-1.26806641,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.5,-185.75444468443007,-273.7677196221159,-1.0005712991591444,-6.48518133,23.2703571,-2.807702,-185.7547,-273.767548,-1.00013,9.235784e-05,5.34340179e-05,100,115.418724,24001.58,0.7092285,-1.50219727,2.196045,-0.1472168,-0.142028809,-1.12109375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.55,-184.94127380373163,-272.56752396035387,-0.9994207123188887,2.624591,25.5134659,-4.85244131,-184.941528,-272.567352,-0.99928,2.9578825e-05,5.34340179e-05,100,331.38385,23997.3457,0.7792969,-1.36376953,2.28833,-0.08459473,-0.125366211,-2.180664,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.6,-184.12996592318075,-271.367170106783,-1.0008873838001147,16.6936188,8.087402,-4.516738,-184.130219,-271.367,-1.00045,9.234817e-05,5.34340179e-05,100,187.4094,24002.1523,0.7775879,-1.416748,2.12255859,-0.13293457,-0.127746582,-1.76708984,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.65,-182.50466216203574,-268.9665086877669,-1.000138807918586,4.043701,9.36918,-9.582809,-182.504913,-268.966339,-1.0,2.9569157e-05,5.34340179e-05,100,259.384949,23999.6328,0.794677734,-1.32275391,2.20117188,-0.09777832,-0.120605469,-2.47119141,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.7,-181.6922242811398,-267.766524833833,-1.000581580357082,-8.423106,19.5013218,-3.05185,-181.692474,-267.766357,-1.00015,9.234817e-05,5.34340179e-05,100,115.424217,24001.6934,0.825439453,-1.32617188,2.1652832,-0.172485352,-0.153930664,-1.21337891,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.75,-180.87899340061009,-266.56614826694744,-0.9994255376214294,-4.05896044,24.1096153,-1.953184,-180.879242,-266.565979,-0.99958,-3.32001946e-05,5.34340179e-05,100,331.385223,23997.1152,0.827148438,-1.22363281,2.32250977,-0.0802001953,-0.1348877,-2.44726563,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.8,-180.06635251985588,-265.36601241366367,-1.0007269049934129,3.32651663,14.0995474,-2.47199845,-180.0666,-265.365845,-1.00059,2.95594873e-05,5.34340179e-05,100,187.405273,24001.6934,0.8117676,-1.21337891,2.12084961,-0.151611328,-0.134094238,-1.79443359,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.85,-178.4411547572981,-262.9668658982586,-0.9999057116217615,11.3681412,9.750661,-7.263403,-178.4414,-262.9667,-0.99977,2.95691552e-05,5.34340179e-05,100,259.378082,23999.748,0.881835938,-1.33129883,2.1875,-0.09008789,-0.127746582,-2.23193359,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.9,-177.62818887571393,-261.76762004360774,-1.0006419114507017,1.89214706,14.6336212,-5.859552,-177.628433,-261.767456,-1.00022,9.234817e-05,5.34340179e-05,100,115.421471,24001.58,0.8630371,-1.34326172,2.21826172,-0.154907227,-0.157897949,-1.17236328,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
372.95,-176.81532399489976,-260.5675484770595,-0.9992390135241228,-11.3223639,30.4269447,-1.86162853,-176.815567,-260.567383,-0.99939,-3.32001946e-05,5.34340179e-05,100,331.38797,23997.459,0.9177246,-1.3894043,2.295166,-0.0725097656,-0.124572754,-2.72070313,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.0,-176.00274911389005,-259.36768662404006,-1.0005438103968387,7.35495853,19.8217659,-4.150516,-176.002991,-259.367523,-1.00041,2.95594873e-05,5.34340179e-05,100,187.410767,24002.1523,0.825439453,-1.425293,2.10375977,-0.161499023,-0.145202637,-1.85253906,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.05,-175.189533233533,-258.16712486581196,-0.9998732345691008,4.28784943,12.7567329,-4.089479,-175.189774,-258.166962,-0.99974,2.95691534e-05,5.34340179e-05,100,43.4225731,23999.52,0.8527832,-1.421875,2.26953125,-0.08569336,-0.136474609,-0.8955078,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.1,-174.3775833524309,-256.9673621084068,-1.0002226154050973,11.4291782,8.880883,-8.117921,-174.377823,-256.9672,-1.00009,2.95691552e-05,5.34340179e-05,100,259.383575,23999.52,0.8117676,-1.30395508,2.22167969,-0.123046875,-0.104736328,-2.71728516,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.15,-173.56503847179698,-255.76709725409503,-1.0007722399364274,-7.96532869,24.4453182,-3.2044425,-173.565277,-255.766937,-1.00036,9.234817e-05,5.34340179e-05,100,115.424217,24001.58,0.876709,-1.28344727,2.16357422,-0.165893555,-0.146789551,-0.881835938,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.2,-171.94008671084143,-253.3662327385787,-1.0009283275571388,-8.377328,25.4982071,-4.699849,-171.940323,-253.366074,-1.00052,9.233851e-05,5.34340179e-05,100,187.40802,24001.9219,0.926269531,-1.22021484,2.14477539,-0.169189453,-0.1404419,-1.72265625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.25,-171.12749583014198,-252.16603817288689,-0.9997538817751721,6.088441,19.11984,-2.16681361,-171.127731,-252.165878,-0.9999,-3.32002e-05,5.34340179e-05,100,43.41708,23999.52,0.9536133,-1.208252,2.26953125,-0.07800293,-0.1404419,-1.00488281,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.3,-170.31359394837776,-250.96698531857137,-1.0000794763906096,4.531997,9.460735,-7.507551,-170.313828,-250.966827,-0.99995,2.95594873e-05,5.34340179e-05,100,259.3822,23999.748,0.904052734,-1.24414063,2.23535156,-0.1274414,-0.130126953,-2.93261719,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.35,-168.6867031846831,-248.56905789653487,-0.9993459241270914,2.73140574,14.0537691,-3.479109,-168.686935,-248.5689,-0.99949,-3.32098643e-05,5.34340179e-05,100,331.390717,23997.1152,0.8117676,-1.421875,2.32250977,-0.08129883,-0.122192383,-2.7890625,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.4,-167.8733193031111,-247.36979894617647,-1.000758663601267,-6.21051455,24.0943565,-3.26547956,-167.87355,-247.369644,-1.00036,9.23385e-05,5.34340179e-05,100,187.41214,24002.0371,0.837402344,-1.34838867,2.11572266,-0.140625,-0.136474609,-1.79443359,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.45,-167.06082042225503,-246.16977228480573,-0.99986708452813,-0.3967405,19.2113953,-2.41096163,-167.06105,-246.169617,-0.99974,2.95788213e-05,5.34340179e-05,100,43.4225731,23999.6328,0.7792969,-1.43725586,2.26782227,-0.09667969,-0.13885498,-0.386230469,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.5,-165.43587265973562,-243.77058467298573,-1.0007728630721577,5.966367,18.6620636,-2.22785044,-165.4361,-243.770432,-1.00038,9.23385e-05,5.34340179e-05,100,115.422844,24001.35,0.849365234,-1.38598633,2.189209,-0.141723633,-0.1404419,-1.12109375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
373.55,-164.6235737794064,-242.5699931071558,-0.9994594422268519,3.95214581,8.911402,-7.96532869,-164.6238,-242.569839,-0.9996,-3.32002e-05,5.34340179e-05,100,331.38385,23997.1152,0.8613281,-1.35009766,2.28833,-0.09118652,-0.133300781,-2.72070313,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
